id_number	City	State	ZipCode	Age	Company	Longitude	StreetAddress	Street Number	Latitude	lat_2
2493	Plymouth	IN	46563	45	CompuAdd	-86.374	3614 Sharon Lane	3614	41.369004	41
2494	New York	NY	10013	58	Office Warehouse	-74.104326	612 Forest Avenue	612	40.658602	40
2495	Cheshire	CT	6410	47	Excella	-72.850627	4842 Maxwell Street	4842	41.494059	41
2496	East Lynn	IL	60960	51	Packer	-87.589295	4600 Bolman Court	4600	40.125814	40
2497	Hanover	MD	21076	85	Red Food	-76.650028	64 Hickory Heights Drive	64	39.129303	39
2498	Dayton	OH	45459	58	Pup 'N' Taco	-84.223918	4673 College Avenue	4673	39.715698	39
2499	Carlsbad Caverns	NM	88220	84	Child World	-104.346227	417 Chapmans Lane	417	32.105757	32
2500	Jackson	MS	39201	40	Burstein-Applebee	-90.278009	1008 Lena Lane	1008	32.34127	32
2501	Providence	RI	2903	49	W. Bell & Co.	-71.461659	247 Melm Street	247	41.741887	41
2502	San Francisco	CA	94111	67	Cal Stereo	-122.492901	3970 Davis Avenue	3970	37.884558	37
2503	Joliet	IL	60435	60	Express Merchant Service	-88.142016	2545 Spinnaker Lane	2545	41.629571	41
2504	Bensenville	IL	60106	71	Atlas Architectural Designs	-87.887729	3534 Oak Avenue	3534	42.006084	42
2505	San Francisco	CA	94104	27	Bountiful Harvest Health Food Store	-122.494818	1126 Duck Creek Road	1126	37.802137	37
2506	Perry	MI	48872	63	Giant Open Air	-84.223635	655 Haven Lane	655	42.833679	42
2507	Fresno	CA	93721	36	Stratagee	-119.760556	2838 Half and Half Drive	2838	36.719306	36
2508	Langley	WA	98260	22	Judy's	-122.476166	4743 Pinnickinick Street	4743	47.958698	47
2509	Windsor	ND	58493	75	Sandy's	-98.964425	4481 Hidden Meadow Drive	4481	46.835711	46
2510	Frederick	MD	21701	33	Belle Lady	-77.350579	877 Roane Avenue	877	39.399003	39
2511	Marietta	GA	30064	42	Odyssey Records & Tapes	-84.695513	3196 Lakeland Park Drive	3196	34.00348	34
2512	Matewan	WV	25678	83	Gold Medal	-82.182846	569 Fulton Street	569	37.648041	37
2513	Downey	CA	90242	42	Handyman	-118.093395	600 Pin Oak Drive	600	33.94131	33
2514	Owensboro	KY	42301	29	Planet Profit	-87.336518	37 Crosswind Drive	37	37.705066	37
2515	Chicago	IL	60605	35	County Market	-87.665522	4278 Kembery Drive	4278	41.770499	41
2516	New York	NY	10011	34	Big Apple	-73.980075	294 Fieldcrest Road	294	40.787656	40
2517	Charlottesville	VA	22903	74	Sportmart	-78.671181	3271 South Street	3271	38.004774	38
2518	Abilene	TX	79601	69	Pergament Home Centers	-99.64291	3278 Felosa Drive	3278	32.552611	32
2519	Spokane	WA	99207	26	Benesome	-117.359549	344 Mudlick Road	344	47.762822	47
2520	San Diego	CA	92111	35	J. K. Gill Company	-117.103079	3933 Pike Street	3933	32.845921	32
2521	San Francisco	CA	94108	81	Today's Man	-122.423823	3390 Delaware Avenue	3390	37.81279	37
2522	Minneapolis	MN	55406	19	Turtle's Records & Tapes	-93.129482	1059 Rocket Drive	1059	45.011368	45
2523	Boston	MA	2215	45	Action Auto	-71.173583	3699 Rainy Day Drive	3699	42.405645	42
2524	Cincinnati	KY	45214	68	Sears Homelife	-84.499514	841 Counts Lane	841	39.097109	39
2525	Madison	WI	53703	59	Henry's Hamburgers	-89.448206	3527 Comfort Court	3527	43.104494	43
2526	Los Angeles	CA	90044	66	Chief Auto Parts	-118.394215	874 Southside Lane	874	33.897273	33
2527	New Ross	IN	47968	76	Forum Cafeterias	-86.680302	1471 Winifred Way	1471	39.919216	39
2528	Lancaster	PA	17670	49	Loblaws	-76.354408	2204 Simpson Avenue	2204	40.105198	40
2529	Hendersonville	NC	28792	42	La Petite Boulangerie	-82.470162	519 Goosetown Drive	519	35.386384	35
2530	Dallas	TX	75207	53	Children's Palace	-96.882393	1700 Fancher Drive	1700	32.863587	32
2531	Walnut Creek	CA	94597	58	Pace Membership Warehouse	-122.038476	3912 Water Street	3912	37.82618	37
2532	Longview	TX	75601	60	Vinyl Fever	-94.612522	2147 Gladwell Street	2147	32.529652	32
2533	Mandeville	LA	70448	79	American Appliance	-89.998043	4230 Woodland Avenue	4230	30.283704	30
2534	Syracuse	NY	13202	65	Lindsley's Lumber	-76.088194	3927 Confederate Drive	3927	43.091303	43
2535	Lincoln	NE	68501	70	Henry's	-96.692359	2764 Commerce Boulevard	2764	40.806502	40
2536	Falmouth	MI	49632	22	The Lawn Guru	-84.918885	3023 Bee Street	3023	44.266888	44
2537	Kingston	NY	12401	56	Yardbirds Home Center	-74.086604	1659 Benedum Drive	1659	41.892817	41
2538	Fargo	ND	58102	38	Pleasures and Pasttimes	-96.896905	2207 Catherine Drive	2207	47.004925	47
2539	Paducah	KY	42001	36	McMahan's Furniture	-88.722685	4122 Harper Street	4122	37.132032	37
2540	New York	NY	10017	40	Rose Records	-73.888552	3144 Lake Forest Drive	3144	40.722792	40
2541	Bloomington	IN	47408	22	Opti-Tek	-86.432946	4049 Conaway Street	4049	39.286008	39
2542	Albany	NY	12207	75	Multi-Systems Merchant Services	-73.748317	3931 Oak Drive	3931	42.655587	42
2543	Camden	NJ	8102	64	Thriftway Food Mart	-75.056167	4684 Moonlight Drive	4684	40.022928	40
2544	Monroe	LA	71201	47	Hughes Markets	-92.0354	4003 August Lane	4003	32.523952	32
2545	Chattanooga	TN	37403	61	China Coast	-85.281332	134 Raver Croft Drive	134	35.011711	35
2546	Waltham	MA	2154	78	Big Wheel	-71.197506	4918 Single Street	4918	42.368607	42
2547	Asheville	NC	28801	65	Megatronic	-82.479086	3372 Hannah Street	3372	35.554775	35
2548	Toledo	OH	43614	26	Licorice Pizza	-83.584334	64 Olive Street	64	41.671988	41
2549	Louisville	KY	40299	69	Merry-Go-Round	-85.517036	3405 Radford Street	3405	38.228421	38
2550	Lancaster	PA	17602	79	Practi-Plan	-76.277934	2530 Stout Street	2530	40.011488	40
2551	Newtown	PA	18940	74	Greyvoid	-75.025147	1886 Spring Avenue	1886	40.250398	40
2552	Salem	OR	97301	31	Mikro Designs	-122.895454	3765 Seneca Drive	3765	44.950411	44
2553	Toledo	OH	43602	57	The Independent Planners	-83.534875	4375 Stonecoal Road	4375	41.672394	41
2554	Los Angeles	CA	90017	84	Prahject Planner	-118.258757	1425 Gordon Street	1425	34.0669	34
2555	Bloomington	IN	47404	64	Intelacard	-86.530868	804 Lucy Lane	804	39.192472	39
2556	Cookeville	TN	38501	23	Budget Tapes & Records	-85.522392	4572 Chenoweth Drive	4572	36.182362	36
2557	Hilliard	OH	43026	85	Electronic Geek	-83.113599	3709 Palmer Road	3709	39.962229	39
2558	New Milford	CT	6776	36	Chief Auto Parts	-73.325577	3745 Airplane Avenue	3745	41.59373	41
2559	Santa Clara	CA	95050	41	Listenin' Booth	-121.886145	3110 Driftwood Road	3110	37.340785	37
2560	Pulaski	AL	38478	51	House Works	-86.92799	4091 Ferry Street	4091	35.208666	35
2561	Pittsburg	KS	66762	84	Schucks Auto Supply	-94.776198	4902 Roosevelt Road	4902	37.371709	37
2562	San Diego	CA	92103	77	Music Boutique	-117.226444	2932 Grim Avenue	2932	32.70705	32
2563	Haddonfield	NJ	8033	67	Tianguis	-75.05425	4492 Briarwood Drive	4492	39.939468	39
2564	Orlando	FL	32803	82	William Wanamaker & Sons	-81.444911	779 Rosemont Avenue	779	28.634165	28
2565	Roswell	GA	30075	39	Chess King	-84.352337	1181 Elk Creek Road	1181	34.146927	34
2566	Honolulu	HI	96813	36	Pay 'N Pak	-157.934142	846 Arron Smith Drive	846	21.267414	21
2567	Sacramento	CA	95814	56	Service Merchandise	-121.474352	3857 Maxwell Farm Road	3857	38.497072	38
2568	Lawton	OK	73501	38	Albers Super Markets	-98.636274	2878 Simpson Square	2878	34.736997	34
2569	Santa Rosa	CA	95407	51	Morrie Mages	-122.73545	4390 Hillview Drive	4390	38.38239	38
2570	Boston	MA	2107	39	White Hen Pantry	-71.114909	3978 Rainy Day Drive	3978	42.317659	42
2571	Phoenix	AZ	85008	75	Asian Plan	-111.938906	4004 Dogwood Road	4004	33.495859	33
2572	Canton	MA	2021	77	Weingarten's	-71.19706	1470 Single Street	1470	42.207019	42
2573	Smith Center	KS	66967	46	Magik Grey	-98.808922	2605 Nicholas Street	2605	39.816307	39
2574	Levering	MI	49755	24	Success Is Yours	-84.792509	4636 Twin Oaks Drive	4636	45.685656	45
2575	Augusta	GA	30901	76	Quest Technology Service	-81.890613	4409 Limer Street	4409	33.374627	33
2576	Ontario	CA	91762	35	Hit or Miss	-117.755922	3796 Paradise Lane	3796	34.105096	34
2577	Elk Grove	CA	95624	54	Choices	-121.380904	2319 Highland View Drive	2319	38.389879	38
2578	Philadelphia	PA	19107	52	Integra Design	-75.078304	1593 Jody Road	1593	40.005226	40
2579	Acworth	GA	30101	71	Metro	-84.768212	1676 Smith Road	1676	33.954972	33
2580	Harrisburg	PA	17102	51	Kessel Food Market	-76.827162	1680 Saint James Drive	1680	40.297817	40
2581	Rahway	NJ	7065	60	Forum Cafeterias	-74.315318	3081 Pennsylvania Avenue	3081	40.701181	40
2582	Greensboro	FL	32330	35	Boys Markets	-84.747623	2067 Morgan Street	2067	30.561192	30
2583	Alexander	IA	50420	38	Casual Corner	-93.423026	3207 Park Boulevard	3207	42.868521	42
2584	Gresham	OR	97030	84	Happy Family	-122.363645	2016 Kincheloe Road	2016	45.528193	45
2585	Getzville	NY	14068	83	Signa Air	-78.70334	861 Nuzum Court	861	43.093348	43
2586	Chicago	IL	60607	20	Funtown toys	-87.602225	2783 Vine Street	2783	41.801611	41
2587	Ft Lauderdale	FL	33311	29	Elek-Tek	-80.17524	246 Kenwood Place	246	26.143322	26
2588	Utica	NY	13502	23	Ejecta	-75.226222	2481 Saint Marys Avenue	2481	43.217937	43
2589	Jacksonville	FL	32258	84	Millenia Life	-81.499314	904 Boundary Street	904	30.238482	30
2590	Prescott	AZ	86301	39	Practi-Plan	-112.345634	70 Skips Lane	70	34.70871	34
2591	Richmond	IN	47374	85	Edwards	-84.82557	1456 Capitol Avenue	1456	39.755178	39
2592	San Antonio	TX	78227	37	Maloley's Finer Foods	-98.627602	4656 Fidler Drive	4656	29.376372	29
2593	Mattoon	IL	61938	67	Champion Auto	-88.288478	887 University Hill Road	887	39.52927	39
2594	Irving	TX	75060	28	Wise Appraisals	-97.032787	3926 Whispering Pines Circle	3926	32.86814	32
2595	Fairfax	VA	22030	46	Flagg Bros. Shoes	-77.394659	2562 Golf Course Drive	2562	38.894737	38
2596	Holland	MI	49423	85	Alladin Realty	-86.154142	26 Howard Street	26	42.823712	42
2597	Everett	WA	98203	34	StopGrey	-122.172889	4404 Conifer Drive	4404	47.95602	47
2598	Danville	PA	18721	48	Eisner Food Stores	-76.72266	3789 Carriage Lane	3789	41.02451	41
2599	Lynden	WA	98264	75	Jack Lang	-122.355839	1873 Terra Street	1873	48.886984	48
2600	New York	NY	10007	48	Rainbow Bay Crafts	-73.992687	1238 Bicetown Road	1238	40.647868	40
2601	Nashville	TN	37210	26	DGS HomeSource	-86.707812	939 Glory Road	939	36.237387	36
2602	York	PA	17404	19	Value Giant	-76.79958	515 Aaron Smith Drive	515	39.920279	39
2603	Buffalo	NY	14216	31	E-zhe Source	-78.900912	2250 Nuzum Court	2250	43.008841	43
2604	Oxford	MS	38655	29	La Petite Boulangerie	-89.499016	2279 Oxford Court	2279	34.290496	34
2605	Cincinnati	OH	45202	34	Ardan's	-84.516562	1389 Goldie Lane	1389	39.113174	39
2606	Indianapolis	IN	46241	33	Boys Markets	-86.22636	4789 Crestview Manor	4789	39.651304	39
2607	Merrillville	IN	46410	43	Mission You	-87.33296	4482 Parrill Court	4482	41.575308	41
2608	San Diego	CA	92101	68	Lindsley's Lumber	-117.092863	1974 Grim Avenue	1974	32.7874	32
2609	Texarkana	TX	75501	42	Beasts of Beauty	-94.20562	3135 Pickens Way	3135	33.382706	33
2610	Denver	CO	80202	21	Desert Garden Help	-104.901049	3843 Shobe Lane	3843	39.675821	39
2611	Grand Rapids	MI	49503	43	White Hen Pantry	-85.733389	2872 Wetzel Lane	2872	43.022382	43
2612	Irvine	CA	92614	50	Steak and Ale	-117.916829	3082 Oakwood Circle	3082	33.78259	33
2613	Philadelphia	PA	19108	60	Stratagee	-75.088418	1217 Tree Top Lane	1217	39.951307	39
2614	Wauseon	OH	43567	47	Multi Tech Development	-84.220675	4092 Olive Street	4092	41.640191	41
2615	Charlotte	NC	28202	25	Morrie Mages	-80.932738	1079 Swick Hill Street	1079	35.220212	35
2616	Suit	NC	28990	30	Choices	-84.246893	395 Goosetown Drive	395	35.159955	35
2617	Richmond	VA	23219	30	Fedco	-77.358946	4800 Melody Lane	4800	37.500391	37
2618	New Orleans	LA	70112	58	Parts and Pieces	-90.04191	2428 Woodland Avenue	2428	29.996375	29
2619	New York	NY	10011	47	Adray	-73.984499	4030 Small Street	4030	40.702926	40
2620	Fort Washington	PA	19034	31	Gallenkamp	-75.170655	2097 Filbert Street	2097	40.070034	40
2621	Tigard	WA	97223	69	Media Play	-122.869847	2080 Pinnickinick Street	2080	45.413961	45
2622	North Hollywood	CA	91605	57	Universo Realtors	-118.413841	4307 Joy Lane	4307	34.235837	34
2623	Boston	MA	2199	83	Sunny Real Estate Investments	-71.134361	3509 Randolph Street	3509	42.421875	42
2624	Fort Myers	FL	33901	30	Colonial Stores	-81.840659	1028 Lunetta Street	1028	26.687375	26
2625	Springfield	GA	31329	43	The Warner Brothers Store	-81.433538	4540 Yorkie Lane	4540	32.385435	32
2626	Redwood City	CA	94063	82	Town and Country Convenience Stores	-122.289929	1564 Thunder Road	1564	37.452508	37
2627	Lakeland	FL	33801	60	HouseWorks!	-81.870388	612 Tetrick Road	612	28.072211	28
2628	Canon City	CO	81212	77	Sunny Real Estate Investments	-105.425466	2071 Clover Drive	2071	38.5749	38
2629	Deerfield Beach	FL	33442	22	L.L. Berger	-80.163371	1768 Travis Street	1768	26.311212	26
2630	Madison	WI	53705	28	K&G Distributors	-89.451357	2304 Comfort Court	2304	42.984387	42
2631	Columbus	OH	43215	24	AM/PM Camp	-83.058697	2947 Robinson Lane	2947	39.928154	39
2632	Indian Valley	ID	83632	67	Megatronic Plus	-116.502272	809 Modoc Alley	809	44.618802	44
2633	Mountain View	CA	94041	43	Greenwich IGA	-122.007098	4430 Rardin Drive	4430	37.430341	37
2634	Cedar Rapids	IA	52404	33	Gov Mart	-91.797215	2135 Bailey Drive	2135	41.948045	41
2635	Wallace	NC	28466	53	Grodins	-77.906715	3170 Ray Court	3170	34.688233	34
2636	Crowell	TX	79227	26	John M. Smyth's Homemakers	-99.723938	3503 Olen Thomas Drive	3503	33.97231	33
2637	Hattiesburg	MS	39402	56	Total Quality	-89.465965	602 Walnut Street	602	31.402896	31
2638	Bakersfield	CA	93301	42	Sew-Fro Fabrics	-118.938898	4124 Atha Drive	4124	35.46942	35
2639	Stockton	CA	95219	74	Avant Garde Interior Designs	-121.464871	3587 Maple Avenue	3587	37.921413	37
2640	Memphis	TN	38128	21	Royal Gas	-89.827926	499 Burton Avenue	499	35.273737	35
2641	Pittsburgh	PA	15238	20	Ole's	-79.802923	4008 Jacobs Street	4008	40.512448	40
2642	Fort Myers	FL	33901	84	Huyler's	-81.873081	806 Sunburst Drive	806	26.612171	26
2643	Salt Lake City	UT	84116	37	Woolf Brothers	-111.942996	347 Lang Avenue	347	40.750542	40
2644	Powell Ranger Station	ID	59847	54	Superior Appraisals	-114.457231	4399 Maple Avenue	4399	46.670449	46
2645	Brandywine	MD	20613	68	Thorofare	-76.879841	1723 Bluff Street	1723	38.614735	38
2646	Linthicum Heights	MD	21090	83	Buck Alley Lumber	-76.585688	4661 Green Gate Lane	4661	39.221812	39
2647	Rockford	IL	61101	22	Consumers Food and Drug	-89.100033	4691 Memory Lane	4691	42.380088	42
2648	Hanover	MD	21076	39	Magik Lamp	-76.78955	2511 Hamilton Drive	2511	39.209643	39
2649	Allen	TX	75002	34	Nedick's	-96.532878	3673 Whispering Pines Circle	3673	33.124586	33
2650	Beaumont	TX	77701	22	Dubrow's Cafeteria	-94.00754	1413 Burwell Heights Road	1413	30.073785	30
2651	Philadelphia	PA	19103	50	Affinity Investment Group	-75.159173	1141 Valley Drive	1141	39.949282	39
2652	Dallas	TX	75207	82	HouseWorks!	-96.829602	4714 Formula Lane	4714	32.783917	32
2653	Perrysburg	OH	43551	36	Elek-Tek	-83.579565	1308 Upland Avenue	1308	41.467428	41
2654	Atlanta	GA	30303	81	MagnaSolution	-84.460124	2889 Junior Avenue	2889	33.738364	33
2655	Owatonna	MN	55060	67	Nickerson Farms	-93.171673	3527 Trymore Road	3527	43.954976	43
2656	Corpus Christi	TX	78476	47	Superior Appraisals	-97.4241	3121 Washington Street	3121	27.733019	27
2657	Flushing	NY	11354	33	Realty Depot	-73.901744	25 Pride Avenue	25	40.687171	40
2658	Ocean Pines	MD	21842	62	Beasts of Beauty	-75.218134	478 Hamilton Drive	478	38.364928	38
2659	Pottsville	TX	76565	68	On Cue	-98.389574	2516 Sussex Court	2516	31.627367	31
2660	Fairport	NY	14450	64	Lee Wards	-77.425351	363 James Street	363	43.011845	43
2661	Austin	TX	78744	65	Future Plan	-97.765459	2357 Brentwood Drive	2357	30.135792	30
2662	California	CA	2110	25	Jafco	-119.371021	324 Hamill Avenue	324	36.73053	36
2663	Huntsville	AL	35808	32	Red Fox Tavern	-86.690615	2111 Maple Lane	2111	34.668289	34
2664	Reston	VA	22091	55	Henry's	-77.281672	158 Broadcast Drive	158	38.905286	38
2665	Raleigh	NC	27604	42	Grand Union	-78.476071	4212 Stratford Court	4212	35.743318	35
2666	Las Vegas	NV	89108	67	Gold Leaf Garden Management	-115.149906	4948 Mesa Drive	4948	36.187331	36
2667	Wendelin	IL	62434	61	Adapt	-88.323923	617 Carter Street	617	38.864266	38
2668	Saint Paris	OH	43072	51	Star Assistance	-83.889894	1262 Harter Street	1262	40.106337	40
2669	Minneapolis	MN	55406	63	Chess King	-93.184645	3428 Rocket Drive	3428	44.916149	44
2670	Britton	SD	57430	40	Judy's	-97.682925	4315 Andy Street	4315	45.832494	45
2671	Los Angeles	CA	90017	71	Finast	-118.188626	4032 Hillcrest Lane	4032	34.097774	34
2672	Charlotte	NC	28202	61	Planet Pizza	-80.821574	2396 Kooter Lane	2396	35.199052	35
2673	San Antonio	TX	78212	20	Leath Furniture	-98.506424	2489 Weekley Street	2489	29.485144	29
2674	Madison	WI	53711	33	Carter's Foods	-89.327066	253 Comfort Court	253	43.064729	43
2675	Fullerton	CA	92632	41	StopGrey	-117.862759	267 Liberty Avenue	267	33.817616	33
2676	Rochester	NY	14608	80	Canal Villere	-77.626827	891 Cherry Ridge Drive	891	43.068834	43
2677	Philadelphia	PA	19108	81	Hit or Miss	-75.226894	3283 Clinton Street	3283	40.008616	40
2678	Southfield	MI	48075	71	Tam's Stationers	-83.155787	2423 Perry Street	2423	42.49064	42
2679	Ogdensburg	NY	13669	31	Ideal Garden Management	-75.50147	4618 Confederate Drive	4618	44.538501	44
2680	San Diego	CA	92103	70	Foot Quarters	-117.079442	2098 Wilson Street	2098	32.779808	32
2681	King Cove	AK	99612	48	Roadhouse Grill	-162.402368	3104 Jerry Toth Drive	3104	55.062408	55
2682	Austin	TX	78756	32	Profitpros	-97.815497	4498 Sundown Lane	4498	30.373972	30
2683	Southfield	MI	48075	55	Funtown toys	-83.316725	3206 Nash Street	3206	42.408524	42
2684	Mount Vernon	NY	10550	28	Warner Brothers Studio Store	-73.880315	3914 Taylor Street	3914	40.968144	40
2685	Traverse City	MI	49686	64	Protean	-85.597931	458 Bee Street	458	44.901227	44
2686	Maitland	FL	32751	55	The Original House of Pies	-81.453029	4745 Linden Avenue	4745	28.726291	28
2687	Baltimore	MD	21218	26	Market Basket	-76.642404	4465 Marie Street	4465	39.247672	39
2688	Brattleboro	VT	5301	58	Paul Harris	-72.724164	3148 Selah Way	3148	42.924043	42
2689	New Brunswick	NJ	8901	56	Chandler's	-74.529838	2551 Jadewood Farms	2551	40.477614	40
2690	Columbus	NE	68601	20	Turtle's Records & Tapes	-97.325595	786 Commerce Boulevard	786	41.433959	41
2691	Buffalo Grove	IL	60089	68	Magna Architectural Design	-87.97085	3989 Jadewood Drive	3989	42.129783	42
2692	Russiaville	IN	46979	26	De-Jaiz Mens Clothing	-86.257687	4704 Davisson Street	4704	40.392506	40
2693	Hampton	GA	30228	44	Cala Foods	-84.349894	2646 Smith Road	2646	33.50377	33
2694	Biloxi	MS	39531	42	Warner Brothers Studio Store	-88.928205	1194 O Conner Street	1194	30.469683	30
2695	Princess Anne	VA	23456	67	Afforda Merchant Services	-75.975452	296 Murry Street	296	36.829371	36
2696	Madison	WI	53703	29	Food Fair	-89.340309	928 Browning Lane	928	43.010346	43
2697	Port Henry	NY	12974	22	Farrell's Ice Cream Parlour	-73.367407	3822 Oak Drive	3822	44.000373	44
2698	Junction City	KS	66441	28	World Radio	-96.693828	2793 Dog Hill Lane	2793	38.956121	38
2699	Boston	MA	2110	31	Super Shops	-71.043353	570 Lynn Street	570	42.364617	42
2700	Oakland	CA	94612	24	Terra	-122.271091	2642 Thompson Drive	2642	37.713885	37
2701	Pottstown	PA	19464	71	County Seat	-75.60164	3254 Lost Creek Road	3254	40.251504	40
2702	Montgomery	AL	36104	47	The Flying Hippo 	-86.342246	1068 Turkey Pen Lane	1068	32.313439	32
2703	Los Angeles	CA	90017	50	Whitlocks Auto Supply	-118.169481	1314 Middleville Road	1314	34.076627	34
2704	Cambridge	MA	2141	64	Team Uno	-71.117054	1683 Hampton Meadows	1683	42.270591	42
2705	Syracuse	NY	13202	53	Beefsteak Charlie's	-76.102045	1855 Buckhannan Avenue	1855	43.014173	43
2706	Green Bay	WI	54303	25	Mars Music	-88.112913	389 Highland Drive	389	44.629695	44
2707	Nacogdoches	TX	75961	27	David Weis	-94.42838	1950 Woodrow Way	1950	31.632176	31
2708	New York	NY	10011	60	Integra Investment Plan	-73.922454	693 Alfred Drive	693	40.669866	40
2709	Winter Park	FL	32733	35	Quest Technology Service	-81.354826	1574 Grand Avenue	1574	28.632718	28
2710	Mount Calvary	WI	53057	59	New World	-88.329186	1777 Highland Drive	1777	43.770461	43
2711	Okeene	OK	73763	31	Johnson's General Stores	-98.379195	271 Late Avenue	271	36.213871	36
2712	Appleton	WI	54913	22	Sky High Financial Advice	-88.407675	4795 Mercer Street	4795	44.360077	44
2713	Sioux Falls	SD	57102	43	Warshal's	-96.803613	1424 Elsie Drive	1424	43.634359	43
2714	Dallas	TX	75202	47	Adaptabiz	-96.834583	2732 Poco Mas Drive	2732	32.711505	32
2715	North Charleston	SC	29405	56	Red Robin Stores	-80.030236	3120 Poe Road	3120	32.911873	32
2716	Sierra Madre	CA	91024	62	Infinite Wealth	-118.009869	3019 Providence Lane	3019	34.161928	34
2717	Longview	TX	75601	32	Greenwich IGA	-94.61267	3046 Gladwell Street	3046	32.518652	32
2718	Stockton	CA	95202	20	Best Biz Survis	-121.339539	2701 Freed Drive	2701	37.88337	37
2719	Mount Airy	MD	21771	46	Total Serve	-77.071137	4263 Pine Tree Lane	4263	39.356652	39
2720	Fosterville	TN	37063	66	Bell Markets	-86.380373	4629 McDowell Street	4629	35.790881	35
2721	Troy	MI	48083	22	Team Designers and Associates	-83.060222	2821 Hayhurst Lane	2821	42.530712	42
2722	Grand Rapids	MI	49508	69	Eagle Food Centers	-85.701864	4813 Wetzel Lane	4813	42.815997	42
2723	Charleston	SC	29401	69	Sav-A-Center	-79.848989	869 Poe Road	869	32.827809	32
2724	Rehoboth	MA	2769	53	Destiny Realty Solutions	-71.343122	4286 Stadium Drive	4286	41.84293	41
2725	Fall River	MA	2720	60	Price's Electronics	-71.168556	3307 Randolph Street	3307	41.801743	41
2726	Madelia	MN	56062	31	Parade of Shoes	-94.344132	371 Trymore Road	371	43.970227	43
2727	Chicago	IL	60606	80	World Radio	-87.675609	1869 Oak Avenue	1869	41.799543	41
2728	Memphis	TN	38110	61	Media Play	-89.960557	1578 Burton Avenue	1578	35.29713	35
2729	Garfield Heights	OH	44125	35	Sunburst Garden Management	-81.596012	4797 Harley Vincent Drive	4797	41.45795	41
2730	Houston	TX	77025	23	Stop and Shop	-95.528502	131 Clousson Road	131	29.638456	29
2731	Sacramento	CA	95826	62	J. Riggings	-121.285877	2564 Pearl Street	2564	38.53521	38
2732	Melville	CT	11747	76	Fireball	-73.406564	4852 Bedford Street	4852	40.705453	40
2733	San Diego	CA	92117	48	H. J. Wilson & Company	-117.214473	4296 Holden Street	4296	32.910472	32
2734	Crescent City	CA	95531	54	Olympic Sports	-123.872005	1085 Fairway Drive	1085	41.584426	41
2735	Milwaukee	WI	53223	32	Sound Advice	-87.946537	2425 Grant View Drive	2425	43.10409	43
2736	Gardena	CA	90248	64	Ideal Garden Management	-118.229409	3716 Kerry Way	3716	33.834342	33
2737	Westphalia	KS	66093	72	One-Up Realtors	-95.533985	1502 Sigley Road	1502	38.170978	38
2738	Norway	MI	49870	35	Crafts Canada	-88.016871	3415 Veltri Drive	3415	45.844758	45
2739	Milwaukee	WI	53202	61	Good Guys	-87.886419	2003 Rockford Mountain Lane	2003	43.007807	43
2740	Ludlow	IL	60949	70	Weingarten's	-88.012757	4352 Bolman Court	4352	40.458278	40
2741	Toledo	OH	43609	44	Magna Solution	-83.522058	2757 Langtown Road	2757	41.673507	41
2742	Bandera	TX	78003	47	Little Folk Shops	-99.162342	3173 Farland Avenue	3173	29.696923	29
2743	Chicago	IL	60605	27	Ardan's	-87.551748	983 John Calvin Drive	983	41.844314	41
2744	Columbus	MS	39701	42	Edwards	-88.579536	500 Brownton Road	500	33.372776	33
2745	West Palm Beach	FL	33401	30	Life's Gold	-80.062937	2299 Half and Half Drive	2299	26.735056	26
2746	La Grande	OR	97850	83	Weingarten's	-118.127098	4275 Center Street	4275	45.381634	45
2747	Richmond	VA	23220	44	Tape World	-77.527201	204 Fleming Way	204	37.634493	37
2748	Newark	DE	19711	57	Sholl's Colonial Cafeteria	-75.757652	820 Argonne Street	820	39.741284	39
2749	Colorado Springs	CO	80903	45	Rossi Auto Parts	-104.842108	4526 Clover Drive	4526	38.755433	38
2750	Beaumont	TX	77701	55	Advansed Teksyztems	-94.042442	4906 Brookview Drive	4906	29.987855	29
2751	Las Vegas	NV	89107	62	The White Swan	-115.306626	4179 Sunrise Road	4179	36.180705	36
2752	Medford	OR	97501	37	Prospa-Pal	-122.922615	1524 Skinner Hollow Road	1524	42.327102	42
2753	Westbrook	ME	4092	67	Affinity Investment Group	-70.318781	4061 Retreat Avenue	4061	43.615189	43
2754	Gainesville	GA	30501	28	Handy Andy	-83.753396	3722 Elk Creek Road	3722	34.308345	34
2755	Newark	DE	19711	67	National Record Mart	-75.693267	947 Columbia Road	947	39.645918	39
2756	Cambridge	MA	2141	59	Hill-Behan	-71.098777	4278 Kimberly Way	4278	42.427834	42
2757	Sterling	IL	61081	30	Vibrant Man	-89.757238	4804 Lowland Drive	4804	41.866212	41
2758	Rushford	MN	55971	76	Sherman's	-91.794258	2972 Pineview Drive	2972	43.913738	43
2759	New Bern	NC	28560	48	Life Map	-76.908019	4719 Edwards Street	4719	35.221074	35
2760	Brownsville	TX	78520	44	Parade of Shoes	-97.580841	1878 Carolina Avenue	1878	25.939548	25
2761	Archie	MO	64725	40	Rite Solution	-94.373157	4501 Traders Alley	4501	38.578247	38
2762	Tabiona	UT	84072	82	China Coast	-110.566711	4447 Lang Avenue	4447	40.412151	40
2763	Louisville	KY	40202	77	Hills Supermarkets	-85.837395	3618 Cerullo Road	3618	38.195412	38
